Trade #,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
549,Exit long,2026-04-07 22:00,S2_SL,4609.142,2.1,9776.9721,-97.77,-1.00,81.56,0.83,-97.77,-1.00,13618.56,136.19
549,Entry long,2026-04-07 01:30,S2_LE,4655.701,2.1,9776.9721,-97.77,-1.00,81.56,0.83,-97.77,-1.00,13618.56,136.19
550,Exit long,2026-04-13 06:00,S2_SL,4683.179,2,9537.124,-170.77,-1.79,65.38,0.69,-170.77,-1.79,13447.79,134.48
550,Entry long,2026-04-09 23:00,S2_LE,4768.562,2,9537.124,-170.77,-1.79,65.38,0.69,-170.77,-1.79,13447.79,134.48
551,Exit long,2026-04-15 10:30,S2_LX_TP1,4826.162,2.1,9936.2193,198.72,2.00,293.97,2.96,-66.41,-0.67,13646.52,136.47
551,Entry long,2026-04-13 14:30,S2_LE,4731.533,2.1,9936.2193,198.72,2.00,293.97,2.96,-66.41,-0.67,13646.52,136.47
552,Exit long,2026-04-20 06:00,S2_SL,4765.305,2,9626.882,-96.27,-1.00,155.05,1.61,-96.27,-1.00,13550.24,135.50
552,Entry long,2026-04-16 17:00,S2_LE,4813.441,2,9626.882,-96.27,-1.00,155.05,1.61,-96.27,-1.00,13550.24,135.50
553,Exit long,2026-04-20 07:30,S2_SL,4737.151,2,9570.006,-95.7,-1.00,11.63,0.12,-95.7,-1.00,13454.54,134.55
553,Entry long,2026-04-20 06:30,S2_LE,4785.003,2,9570.006,-95.7,-1.00,11.63,0.12,-95.7,-1.00,13454.54,134.55
554,Exit long,2026-04-21 22:30,S2_SL,4759.766,2,9615.692,-96.16,-1.00,50.77,0.53,-96.16,-1.00,13358.38,133.58
554,Entry long,2026-04-20 23:30,S2_LE,4807.846,2,9615.692,-96.16,-1.00,50.77,0.53,-96.16,-1.00,13358.38,133.58
555,Exit long,2026-04-23 13:30,S2_SL,4693.956,2.1,9956.8791,-99.57,-1.00,26.14,0.26,-99.57,-1.00,13258.81,132.59
555,Entry long,2026-04-23 08:30,S2_LE,4741.371,2.1,9956.8791,-99.57,-1.00,26.14,0.26,-99.57,-1.00,13258.81,132.59
556,Exit long,2026-04-28 13:00,S2_SL,4653.843,2.1,9871.7913,-98.72,-1.00,88.82,0.90,-98.72,-1.00,13160.09,131.60
556,Entry long,2026-04-23 17:30,S2_LE,4700.853,2.1,9871.7913,-98.72,-1.00,88.82,0.90,-98.72,-1.00,13160.09,131.60
557,Exit long,2026-05-01 16:00,S2_SL,4573.423,2.1,9701.2041,-97.02,-1.00,34.67,0.36,-97.02,-1.00,13063.07,130.63
557,Entry long,2026-04-30 23:00,S2_LE,4619.621,2.1,9701.2041,-97.02,-1.00,34.67,0.36,-97.02,-1.00,13063.07,130.63
558,Exit long,2026-05-04 18:00,S2_SL,4568.897,2.1,9691.6029,-96.92,-1.00,1.07,0.01,-96.92,-1.00,12966.15,129.66
558,Entry long,2026-05-04 12:00,S2_LE,4615.049,2.1,9691.6029,-96.92,-1.00,1.07,0.01,-96.92,-1.00,12966.15,129.66
559,Exit long,2026-05-04 23:00,S2_SL,4514.489,2.1,9576.1911,-95.76,-1.00,48.65,0.51,-95.76,-1.00,12870.39,128.70
559,Entry long,2026-05-04 20:00,S2_LE,4560.091,2.1,9576.1911,-95.76,-1.00,48.65,0.51,-95.76,-1.00,12870.39,128.70
560,Exit long,2026-05-06 08:00,Open,4602.105,2.1,9626.4714,37.95,0.39,42.45,0.44,-80.82,-0.84,12908.34,129.08
560,Entry long,2026-05-05 22:30,S2_LE,4584.034,2.1,9626.4714,37.95,0.39,42.45,0.44,-80.82,-0.84,12908.34,129.08
